session_id,timestamp,archetype,intervention_id,rmssd,pv,gaze_stability,pose_adherence
95,0,Responsive,restorative_01,84.45229060885487,0.7231946512831655,0.9148078536935934,0.8832913012467873
95,3,Responsive,restorative_01,88.4709515138143,0.1,0.9607642460744329,0.9935386299239211
95,6,Responsive,restorative_01,93.45503920979526,0.1,0.9637837998418827,0.9565424547998196
95,9,Responsive,restorative_01,98.10890448095192,0.1,0.8209669185370689,0.9136030420114483
95,12,Responsive,restorative_01,102.90603383624313,0.1,0.9325887398656233,0.7560280815750106
95,15,Responsive,restorative_01,105.32803868862452,0.1,0.9986478770527298,0.8030090306651723
95,18,Responsive,restorative_01,107.76792183424323,0.1,0.9561073450488708,0.810724846550015
95,21,Responsive,restorative_01,109.2190711698866,0.1,0.986276290008833,0.8896783863769835
95,24,Responsive,restorative_01,111.11068110953096,0.1,0.9369793617820666,0.7005980636079544
95,27,Responsive,restorative_01,113.96108756752686,0.1,0.8938452945851029,0.7406428481755213
95,30,Responsive,restorative_01,118.12607438110342,0.1,0.9400103075040538,0.7841862435362104
95,33,Responsive,restorative_01,120.86421360398467,0.1,0.8812807382137403,0.8955848262681816
95,36,Responsive,restorative_01,124.74945149813429,0.1,0.8301175241742083,0.7153894299772598
95,39,Responsive,restorative_01,128.96253031495124,0.1,0.8227599386620366,0.8949959330740711
95,42,Responsive,restorative_01,133.8255594390603,0.1,0.9346014371269493,0.8314728733467545
95,45,Responsive,restorative_01,135.38195315797262,0.1,0.847340365311221,0.8622987287246345
95,48,Responsive,restorative_01,139.6489116044252,0.1,0.9477401462510827,0.9218552739014454
95,51,Responsive,restorative_01,144.19738182708673,0.1,0.9631514851400595,0.9830670238557525
95,54,Responsive,restorative_01,149.13166795652901,0.1,0.8488267931113493,0.9342654705777363
95,57,Responsive,restorative_01,150.0,0.1,0.8248377258928119,0.8598717430992908
95,60,Responsive,restorative_01,150.0,0.1,0.959376659585564,0.8851690573409058
95,63,Responsive,restorative_01,150.0,0.1,0.9317273412908214,0.7508336116403079
95,66,Responsive,restorative_01,150.0,0.1,0.9488972965162582,0.7179691785439067
95,69,Responsive,restorative_01,150.0,0.1,0.8379315809376444,0.7015461869448805
95,72,Responsive,restorative_01,150.0,0.1,0.8602264814602456,0.7496924643535409
95,75,Responsive,restorative_01,150.0,0.1,0.8843661188614993,0.735833498431263
95,78,Responsive,restorative_01,150.0,0.1,0.848323448054429,0.981519906728979
95,81,Responsive,restorative_01,150.0,0.1,0.9163013072664475,0.7869201337887093
95,84,Responsive,restorative_01,150.0,0.1,0.9809123475552904,0.7810044153030686
95,87,Responsive,restorative_01,150.0,0.1,0.8150664320000941,0.8104384330690095
95,90,Responsive,restorative_01,150.0,0.1,0.8191985810977442,0.7697821442243509
95,93,Responsive,restorative_01,150.0,0.1,0.9734866205317072,0.775206571044449
95,96,Responsive,mobilizing_06,150.0,1.2117607927154515,0.8311335946441929,0.9544494357941393
95,99,Responsive,mobilizing_06,150.0,2.3190342548990714,0.8803825613348472,0.7440405937000184
95,102,Responsive,mobilizing_06,150.0,3.4463379287355442,0.8361270137843073,0.9106163083009681
95,105,Responsive,mobilizing_06,149.08588279151834,4.543810735296384,0.9887938578654893,0.8979179700136022
95,108,Responsive,mobilizing_06,150.0,4.860296360479974,0.9754185264615991,0.9620029184098049
95,111,Responsive,mobilizing_06,150.0,5.0,0.9987810664234509,0.9480543730072235
95,114,Responsive,mobilizing_06,148.3998379463543,5.0,0.9067167306622275,0.7719781074175212
95,117,Responsive,mobilizing_06,146.32622060700083,5.0,0.8723133225037375,0.8597552953441265
95,120,Responsive,mobilizing_06,145.41810337056708,5.0,0.8665937527443928,0.8416412637908285
95,123,Responsive,mobilizing_06,142.73498277841676,5.0,0.8478718090184987,0.9418322754758464
95,126,Responsive,mobilizing_06,140.85643641004611,5.0,0.8118682215582911,0.9895412957857388
95,129,Responsive,mobilizing_06,138.71782050913166,5.0,0.9606568673019871,0.7063944495143152
95,132,Responsive,mobilizing_06,136.52324352844477,5.0,0.8840679799763107,0.7315909375441476
95,135,Responsive,mobilizing_06,134.5563304827788,5.0,0.8656521697487759,0.9199089179554412
95,138,Responsive,mobilizing_06,133.57343158611891,5.0,0.9643078531320699,0.7375949359796219
95,141,Responsive,mobilizing_06,132.41469923202155,5.0,0.9912167122109603,0.8260405740628691
95,144,Responsive,grounding_07,134.49306916084512,4.602754612476309,0.9292789506552015,0.9444165689117083
95,147,Responsive,grounding_07,134.82073809014713,4.629360892344779,0.9547346450809447,0.7179455271599849
95,150,Responsive,grounding_07,138.44182354166136,4.417955894196464,0.8485679125435491,0.9002705209784183
95,153,Responsive,grounding_07,141.6144345662826,4.211130238286136,0.897810875438911,0.9413047437485986
95,156,Responsive,grounding_07,143.85222628250406,4.275193653273524,0.8684809028114826,0.868683399406674
95,159,Responsive,grounding_07,145.84426258224852,4.2484032206746445,0.8976575823149868,0.8441614847949284
95,162,Responsive,grounding_07,149.37706742668672,4.133644897904222,0.931266672272857,0.9817968021761914
95,165,Responsive,grounding_07,150.0,3.279029052905446,0.813576628497114,0.7975529208330264
95,168,Responsive,grounding_07,150.0,2.859400223369021,0.9978879807123218,0.9829990921020261
