session_id,timestamp,archetype,intervention_id,rmssd,pv,gaze_stability,pose_adherence
18,0,Regulator-in-Training,mobilizing_05,52.05060303542728,3.2367743698327973,0.9763671859778316,0.8287304200832173
18,3,Regulator-in-Training,mobilizing_05,53.085976731967534,5.0,0.9804605330411431,0.9108959385065315
18,6,Regulator-in-Training,mobilizing_05,51.53140552352118,5.0,0.8595400269971067,0.8104211889004437
18,9,Regulator-in-Training,mobilizing_05,52.56185267170752,5.0,0.9595805589012809,0.987437580926434
18,12,Regulator-in-Training,mobilizing_05,50.75978621611791,5.0,0.9468647497286355,0.9591937165838771
18,15,Regulator-in-Training,mobilizing_05,50.07905092189775,5.0,0.899877958964266,0.8389034859075696
18,18,Regulator-in-Training,mobilizing_05,49.346757999505215,5.0,0.910922818255394,0.9242286740714143
18,21,Regulator-in-Training,mobilizing_05,47.91954612064495,5.0,0.8435705882464926,0.8877184743182578
18,24,Regulator-in-Training,mobilizing_05,48.79898509740222,5.0,0.9768834800773991,0.7187143419980798
18,27,Regulator-in-Training,mobilizing_05,46.46317303330203,5.0,0.964277602028045,0.8526711363450966
18,30,Regulator-in-Training,mobilizing_05,47.08532264898961,5.0,0.9688777973323963,0.8587901907348849
18,33,Regulator-in-Training,mobilizing_05,46.55051167608601,5.0,0.9569993664632517,0.9491673177469124
18,36,Regulator-in-Training,mobilizing_05,45.17950294122127,5.0,0.9678213984357952,0.759128538390201
18,39,Regulator-in-Training,mobilizing_05,44.87052443360031,5.0,0.8698908629278576,0.7130583069662805
18,42,Regulator-in-Training,mobilizing_05,42.570172767983024,5.0,0.9599038183969291,0.7047241969616306
18,45,Regulator-in-Training,mobilizing_05,41.81464361749341,5.0,0.8500524709246171,0.9053514979568636
18,48,Regulator-in-Training,grounding_04,43.367425289841556,3.388669806605184,0.8029410185073892,0.8022790438040656
18,51,Regulator-in-Training,grounding_04,44.601100595853914,1.9197060434267499,0.9336512903628137,0.9138057212843569
18,54,Regulator-in-Training,grounding_04,46.92159582120266,0.6395798238751733,0.9740706492088337,0.7177544800474301
18,57,Regulator-in-Training,grounding_04,48.552019526865685,0.1,0.8746339543025793,0.9810156268733329
18,60,Regulator-in-Training,grounding_04,51.28459037117251,0.1,0.8214768445486278,0.8455616113640625
18,63,Regulator-in-Training,grounding_04,51.75213117673856,0.1,0.9600367136674421,0.7557379898252489
18,66,Regulator-in-Training,grounding_04,54.15824370754344,0.1,0.9520255195400316,0.8163570787865312
18,69,Regulator-in-Training,grounding_04,54.28080666447853,0.1,0.9098106584247542,0.8108084841538392
18,72,Regulator-in-Training,grounding_04,54.99812382930018,0.1,0.8005689344739387,0.9420812851211142
18,75,Regulator-in-Training,grounding_04,55.50595532266246,0.1,0.9774705029174222,0.8878832293752419
18,78,Regulator-in-Training,grounding_04,56.33517693689221,0.1,0.8876870347020498,0.8173505728845264
18,81,Regulator-in-Training,grounding_04,57.03602090111284,0.1,0.9678465876663097,0.703819579411029
18,84,Regulator-in-Training,grounding_04,57.14104750276283,0.1,0.8511307023045913,0.8653933060384784
18,87,Regulator-in-Training,grounding_04,58.07326778495548,0.1,0.8643980432673636,0.7512505949277342
18,90,Regulator-in-Training,grounding_04,58.149275949816605,0.1,0.850674529332411,0.8195894164750321
18,93,Regulator-in-Training,restorative_05,59.047746071158606,0.1,0.9553161948864131,0.7084838511840289
18,96,Regulator-in-Training,restorative_05,60.563002963986996,0.1,0.8784308661247273,0.9730175970442456
18,99,Regulator-in-Training,restorative_05,62.20861203217335,0.1,0.8042747036358108,0.8422371054311621
18,102,Regulator-in-Training,restorative_05,65.55333476928867,0.1,0.8761460447017917,0.7320069473968361
18,105,Regulator-in-Training,restorative_05,69.35006943016108,0.1,0.9015735386167312,0.8079353806739008
18,108,Regulator-in-Training,restorative_05,72.8452392759269,0.1,0.8287120471621098,0.7889779134920928
18,111,Regulator-in-Training,restorative_05,75.04101620268524,0.1,0.895973149673835,0.8541727970040762
18,114,Regulator-in-Training,restorative_05,77.2541353862948,0.1,0.8744450879289496,0.866158295816636
18,117,Regulator-in-Training,restorative_05,79.83522741188763,0.1,0.9550363396967347,0.7385984363574357
18,120,Regulator-in-Training,restorative_05,82.53711224855213,0.1,0.8983576103241036,0.8575422096410081
18,123,Regulator-in-Training,restorative_05,83.52885790740308,0.1,0.9004763106872032,0.811474241423851
18,126,Regulator-in-Training,restorative_05,85.15059421241621,0.1,0.8174783576663923,0.9437955242306246
18,129,Regulator-in-Training,restorative_05,88.3342729634144,0.1,0.8033064554832856,0.918317187117625
18,132,Regulator-in-Training,restorative_05,90.18652728130616,0.1,0.8398694138471975,0.840126674622059
18,135,Regulator-in-Training,restorative_05,93.78438288002957,0.1,0.9347199907072512,0.8268231074292416
18,138,Regulator-in-Training,restorative_05,94.25950649788629,0.1,0.9808906568854183,0.7311379583741897
18,141,Regulator-in-Training,restorative_05,97.57689625072702,0.1,0.8872661490540397,0.9266366936573023
18,144,Regulator-in-Training,restorative_05,97.90189264136777,0.1,0.8080339111586735,0.8561431948604196
18,147,Regulator-in-Training,restorative_05,99.23279926831083,0.1,0.9113853987800146,0.8422647684750308
18,150,Regulator-in-Training,restorative_05,102.05181526537606,0.1,0.8032141707643572,0.9484263918259555
18,153,Regulator-in-Training,restorative_05,102.71206497030515,0.1,0.9123396757974869,0.772878729111538
18,156,Regulator-in-Training,restorative_05,106.49372399783195,0.1,0.9191858321684765,0.9309044651242937
18,159,Regulator-in-Training,restorative_05,107.02525028809865,0.1,0.9330578574498125,0.7213395564347186
18,162,Regulator-in-Training,restorative_05,109.32279284552885,0.1,0.948985913871336,0.9122862627793865
18,165,Regulator-in-Training,restorative_05,110.18390016347703,0.1,0.9294746122981055,0.9324830864139408
18,168,Regulator-in-Training,restorative_05,111.91699660700193,0.1,0.9159312536638953,0.993757002797503
18,171,Regulator-in-Training,restorative_05,115.39766524454363,0.1,0.9511197709286336,0.863700457519437
18,174,Regulator-in-Training,restorative_05,118.76359566748364,0.1,0.9420055131692521,0.8839034303592199
18,177,Regulator-in-Training,restorative_05,120.1215068351952,0.1,0.8606838672817738,0.7101804948456226
18,180,Regulator-in-Training,restorative_05,123.16848774154671,0.1,0.8456991194505651,0.8228995941363709
18,183,Regulator-in-Training,restorative_05,123.99364774365534,0.1,0.9884688383355414,0.9750819233950523
18,186,Regulator-in-Training,restorative_05,125.9293001003775,0.1,0.9303769987719613,0.9431056372296469
18,189,Regulator-in-Training,restorative_05,127.264179584766,0.1,0.8166898068792036,0.9717117844083716
18,192,Regulator-in-Training,restorative_05,128.71105467351018,0.1,0.997001848571664,0.9110120954428081
18,195,Regulator-in-Training,restorative_05,130.2765542625289,0.1,0.8817232652580625,0.7925107000277932
18,198,Regulator-in-Training,restorative_05,134.1789657686568,0.1,0.8111076599216495,0.7383986420854944
18,201,Regulator-in-Training,restorative_05,136.19925619799756,0.1,0.8488394148542561,0.7694373558279083
18,204,Regulator-in-Training,restorative_05,139.6383995791328,0.1,0.9430885814697756,0.8751224384554501
18,207,Regulator-in-Training,restorative_05,141.91923239986883,0.1,0.9123634312922939,0.8196532042366873
18,210,Regulator-in-Training,restorative_05,144.6707655452278,0.1,0.9157112503076058,0.8129150785530472
18,213,Regulator-in-Training,restorative_05,148.3993557878178,0.1,0.978189584369961,0.979435231709685
18,216,Regulator-in-Training,restorative_05,150.0,0.1,0.9827837784491367,0.8378487013231706
18,219,Regulator-in-Training,restorative_05,150.0,0.1,0.8023167665864905,0.7659910140058561
18,222,Regulator-in-Training,restorative_05,150.0,0.1,0.8665911569035716,0.7970156920941972
18,225,Regulator-in-Training,restorative_05,150.0,0.1,0.8605540271703243,0.7682345800930225
18,228,Regulator-in-Training,restorative_05,150.0,0.1,0.8653468027116477,0.7801074736406444
18,231,Regulator-in-Training,restorative_05,150.0,0.1,0.8709886199175032,0.7456419933507838
18,234,Regulator-in-Training,restorative_05,150.0,0.1,0.9599205734174551,0.9122187133639751
18,237,Regulator-in-Training,restorative_05,150.0,0.1,0.8136627225081511,0.9598627324292064
18,240,Regulator-in-Training,restorative_05,150.0,0.1,0.9981105486126676,0.7351419089188775
18,243,Regulator-in-Training,restorative_05,150.0,0.1,0.871770256781904,0.9447380979866338
18,246,Regulator-in-Training,restorative_05,150.0,0.1,0.8491687039216683,0.8235232037502895
18,249,Regulator-in-Training,restorative_05,150.0,0.1,0.8746233166620806,0.9988939935017531
18,252,Regulator-in-Training,restorative_05,150.0,0.1,0.9700721358503717,0.951487906502331
18,255,Regulator-in-Training,restorative_05,150.0,0.1,0.8890948026042581,0.7518660051344843
18,258,Regulator-in-Training,restorative_05,150.0,0.1,0.8560324460746722,0.9818940114537895
18,261,Regulator-in-Training,restorative_05,150.0,0.1,0.9848026558933538,0.989699316165392
18,264,Regulator-in-Training,restorative_05,150.0,0.1,0.8698132451838025,0.7732949316579116
18,267,Regulator-in-Training,restorative_05,150.0,0.1,0.8624263120034159,0.8153845363350579
18,270,Regulator-in-Training,restorative_05,150.0,0.1,0.809124439488311,0.9106129071170126
18,273,Regulator-in-Training,grounding_07,149.40232287625204,0.1,0.9906934344201195,0.824576702376825
18,276,Regulator-in-Training,grounding_07,150.0,0.1,0.8408011400576487,0.7424921626435423
18,279,Regulator-in-Training,grounding_07,150.0,0.1,0.9072295024571492,0.8684784166635513
18,282,Regulator-in-Training,grounding_07,150.0,0.1,0.8871163807926589,0.7370674814471175
18,285,Regulator-in-Training,grounding_07,149.90999665812888,0.1,0.9654823857030181,0.9889751636530847
18,288,Regulator-in-Training,grounding_07,150.0,0.1,0.8599853450694028,0.796459961925817
18,291,Regulator-in-Training,grounding_07,149.81474044753924,0.1,0.9271813184279121,0.7917505025086833
18,294,Regulator-in-Training,grounding_07,150.0,0.1,0.8818499726139933,0.891806012903382
18,297,Regulator-in-Training,grounding_07,150.0,0.1,0.8602803035823439,0.854593633361292
18,300,Regulator-in-Training,grounding_07,150.0,0.1,0.8023864736920077,0.8241082933360971
18,303,Regulator-in-Training,grounding_07,150.0,0.1,0.9443023572225078,0.7399608936178677
18,306,Regulator-in-Training,grounding_07,150.0,0.1,0.8182122310059579,0.8039572142792651
18,309,Regulator-in-Training,grounding_07,150.0,0.1,0.8908757192543049,0.7088016909344865
18,312,Regulator-in-Training,mobilizing_01,150.0,1.8738722147851732,0.9698075616754834,0.7240358480836104
