session_id,timestamp,archetype,intervention_id,rmssd,pv,gaze_stability,pose_adherence
96,0,Regulator-in-Training,grounding_02,27.652340322186028,0.1,0.9958415828595868,0.9884199523873581
96,3,Regulator-in-Training,grounding_02,28.22877633928345,0.1,0.8152394073912882,0.7593991205478954
96,6,Regulator-in-Training,grounding_02,29.739007023627405,0.1,0.8560318922483453,0.9052269557093747
96,9,Regulator-in-Training,grounding_02,32.118377335882904,0.1,0.8793551924673176,0.804691439527067
96,12,Regulator-in-Training,grounding_02,32.842155300157195,0.1,0.811276512077674,0.7741572420623931
96,15,Regulator-in-Training,grounding_02,35.08424697104877,0.1,0.9948658971127824,0.8054642643672951
96,18,Regulator-in-Training,grounding_02,38.26056157318817,0.1,0.9361791438048569,0.9836550807338462
96,21,Regulator-in-Training,grounding_02,40.83254916383656,0.1,0.94407390997215,0.849755911714475
96,24,Regulator-in-Training,grounding_02,41.06128443309887,0.1,0.8397979225338525,0.8119975453666475
96,27,Regulator-in-Training,grounding_02,40.460238612261996,0.1,0.9114728575757287,0.9872119124338476
96,30,Regulator-in-Training,grounding_02,41.31142297579398,0.1,0.9096221001166903,0.992934327858445
96,33,Regulator-in-Training,grounding_02,41.91727027841107,0.1,0.8752875105203144,0.8048836972832386
96,36,Regulator-in-Training,grounding_02,41.868397924986425,0.1,0.8641191082211563,0.9665718308326141
96,39,Regulator-in-Training,grounding_03,44.50483616514713,0.1,0.8124436112261124,0.9406941546009313
96,42,Regulator-in-Training,grounding_03,43.78665277362813,0.1,0.8005671886876131,0.7006412561923171
96,45,Regulator-in-Training,grounding_03,44.48874114232778,0.1,0.8730120411394735,0.946642520961252
96,48,Regulator-in-Training,grounding_03,44.25448014417066,0.1,0.923835364007728,0.9825711820382645
96,51,Regulator-in-Training,grounding_03,45.82188928203337,0.1,0.829037257214823,0.9236794476718747
96,54,Regulator-in-Training,grounding_03,47.04082049289955,0.1,0.9539697329930754,0.7462056695431768
96,57,Regulator-in-Training,grounding_03,47.86749334069574,0.1,0.9202338180236757,0.811089652893367
96,60,Regulator-in-Training,grounding_03,48.95455363226322,0.1,0.9652837229628769,0.740309954199639
96,63,Regulator-in-Training,grounding_03,49.50381815737253,0.1,0.9048155536113024,0.8290155323946696
96,66,Regulator-in-Training,grounding_03,51.255739626307616,0.1,0.807049043929768,0.947834707609886
96,69,Regulator-in-Training,grounding_03,52.16283185081384,0.1,0.945990650613177,0.8308632815007329
96,72,Regulator-in-Training,grounding_03,55.03433449374775,0.1,0.8352810139323302,0.9367482793811979
96,75,Regulator-in-Training,grounding_03,55.16198509000204,0.1,0.9958296251629309,0.9645798196497785
96,78,Regulator-in-Training,grounding_03,55.027421133934865,0.1,0.8340326597064497,0.9035334997056299
96,81,Regulator-in-Training,mobilizing_03,53.88779753228365,2.589202972218348,0.9149797355501179,0.7649490308050368
96,84,Regulator-in-Training,mobilizing_03,54.18966889182889,5.0,0.8860243831825984,0.9323822740890275
96,87,Regulator-in-Training,mobilizing_03,52.16612088029938,5.0,0.8504497322366906,0.7561611134666552
96,90,Regulator-in-Training,mobilizing_03,49.76336619820677,5.0,0.838415048460669,0.7122702465491747
96,93,Regulator-in-Training,mobilizing_03,49.31228035470657,5.0,0.9913894370084857,0.7203122232949127
96,96,Regulator-in-Training,mobilizing_03,49.93226016844104,5.0,0.8712843268477684,0.8916060434424697
96,99,Regulator-in-Training,mobilizing_03,50.32500656290745,5.0,0.9882709400908782,0.791533976479702
96,102,Regulator-in-Training,mobilizing_03,51.164116386669576,5.0,0.8191980601247206,0.8437674040221248
96,105,Regulator-in-Training,mobilizing_03,49.933723202729425,5.0,0.8930224197806291,0.7280692445147292
96,108,Regulator-in-Training,mobilizing_03,49.051186138575396,5.0,0.8446422391117854,0.9990030200215555
96,111,Regulator-in-Training,mobilizing_03,50.104848017309195,5.0,0.8936246063487117,0.9239150578102223
96,114,Regulator-in-Training,mobilizing_03,50.68132243553397,5.0,0.8273359324625043,0.9144562339694637
96,117,Regulator-in-Training,mobilizing_03,48.70278499194799,5.0,0.9564964368915994,0.9109101788352536
96,120,Regulator-in-Training,mobilizing_03,47.4039280128851,5.0,0.9312438558882304,0.900959278755508
96,123,Regulator-in-Training,mobilizing_03,46.70884229576156,5.0,0.8956640380296222,0.7190843206360902
96,126,Regulator-in-Training,mobilizing_03,47.421855702135566,5.0,0.9933402162828173,0.7266716015614417
96,129,Regulator-in-Training,mobilizing_03,46.91645388389024,5.0,0.8532747504062503,0.9179111103391219
96,132,Regulator-in-Training,mobilizing_03,48.10481503668657,5.0,0.8755324325492808,0.9998047310469922
96,135,Regulator-in-Training,mobilizing_03,49.49611927324433,5.0,0.9227952507824677,0.7167619952690241
96,138,Regulator-in-Training,mobilizing_03,47.415549682535676,5.0,0.8723666595062702,0.9680221173789318
96,141,Regulator-in-Training,restorative_04,48.42162129882924,2.4955679915357845,0.8680398422745268,0.8853144673765642
96,144,Regulator-in-Training,restorative_04,51.609255017076,0.1,0.8998434033586443,0.7974540449736437
96,147,Regulator-in-Training,restorative_04,53.804077461726976,0.1,0.9257774539605224,0.7490811917164959
96,150,Regulator-in-Training,restorative_04,55.949524728088186,0.1,0.9568407290170218,0.8602010133947745
96,153,Regulator-in-Training,restorative_04,58.141846806670664,0.1,0.8331171325373171,0.9252140976968927
96,156,Regulator-in-Training,restorative_04,58.92475392147104,0.1,0.9026200416692707,0.8733726085963517
96,159,Regulator-in-Training,restorative_04,59.44023081743005,0.1,0.9450592623145531,0.947267970515248
96,162,Regulator-in-Training,restorative_04,62.220599558525706,0.1,0.9790915347829132,0.7927240135238821
96,165,Regulator-in-Training,restorative_04,64.07184446034196,0.1,0.9643051453592795,0.7402034740743599
96,168,Regulator-in-Training,restorative_04,66.04009885789272,0.1,0.93079941584092,0.8510658855533667
96,171,Regulator-in-Training,restorative_04,67.54971827675249,0.1,0.8816138946587059,0.9634240756317761
96,174,Regulator-in-Training,restorative_04,69.39449054925336,0.1,0.8712005075202394,0.8684067382607521
96,177,Regulator-in-Training,restorative_04,72.64985792170745,0.1,0.8274206735635987,0.7408573211505873
96,180,Regulator-in-Training,restorative_04,74.37999279507261,0.1,0.8762206464605734,0.9900073477991955
96,183,Regulator-in-Training,restorative_04,76.82040310196209,0.1,0.9785108189799772,0.9213832572172957
96,186,Regulator-in-Training,restorative_04,79.38548339876264,0.1,0.9882108853565167,0.7789436901722342
96,189,Regulator-in-Training,restorative_04,79.39677393806633,0.1,0.8831658801829685,0.7375884700454547
96,192,Regulator-in-Training,restorative_04,83.14027078172387,0.1,0.9837775366922141,0.9264372114633758
96,195,Regulator-in-Training,restorative_04,86.5066241020016,0.1,0.9331671824846849,0.8751829909459261
96,198,Regulator-in-Training,restorative_04,87.85587032316587,0.1,0.8060262901520958,0.788189831703525
96,201,Regulator-in-Training,restorative_04,88.4585460073271,0.1,0.8687248835709778,0.975623350004609
96,204,Regulator-in-Training,restorative_04,90.47080568054524,0.1,0.8611549232093904,0.9964791350557568
96,207,Regulator-in-Training,restorative_04,92.59859036305558,0.1,0.8893674334497279,0.9295515172219088
96,210,Regulator-in-Training,restorative_04,92.7043633086807,0.1,0.8740220603026646,0.7362473553025568
96,213,Regulator-in-Training,restorative_04,92.87150317541723,0.1,0.8027197034127449,0.9609036863597918
96,216,Regulator-in-Training,restorative_04,94.39166032600518,0.1,0.8159757181098668,0.9621473873717263
96,219,Regulator-in-Training,restorative_04,95.9462055934465,0.1,0.9006845190814746,0.8043244270466148
96,222,Regulator-in-Training,restorative_04,98.04224678345135,0.1,0.9221414390395037,0.85822774200455
96,225,Regulator-in-Training,restorative_04,99.71454157173072,0.1,0.9061266769860379,0.9592174197209349
96,228,Regulator-in-Training,restorative_04,99.84509014864406,0.1,0.9249074964665022,0.7175770862308906
96,231,Regulator-in-Training,restorative_04,100.69889310719529,0.1,0.9377217053121086,0.9433576419216819
96,234,Regulator-in-Training,restorative_04,101.33090780076878,0.1,0.9570505641328688,0.7821949332068605
96,237,Regulator-in-Training,restorative_04,102.48795222227442,0.1,0.8227344356712254,0.939264010157925
96,240,Regulator-in-Training,restorative_04,105.39163597312334,0.1,0.904602936276772,0.703548355202584
96,243,Regulator-in-Training,restorative_04,106.95027773549678,0.1,0.9173331057408379,0.8290692890662268
96,246,Regulator-in-Training,restorative_04,108.95963079055488,0.1,0.8098050090868582,0.9834383357022785
96,249,Regulator-in-Training,restorative_04,111.41017912284812,0.1,0.8145604838848132,0.9914286720308454
96,252,Regulator-in-Training,restorative_04,113.19564990168107,0.1,0.9046454579534017,0.9417364085160942
96,255,Regulator-in-Training,restorative_04,115.92664216344593,0.1,0.9656530119013427,0.8735731466165749
96,258,Regulator-in-Training,mobilizing_03,115.23151507717469,2.5507489385230095,0.8539916483216038,0.831336697261456
96,261,Regulator-in-Training,mobilizing_03,116.16494702708484,4.509125945485394,0.8557166446208808,0.7102431281280559
96,264,Regulator-in-Training,mobilizing_03,117.16698761791162,5.0,0.8513910616750595,0.9959402788100353
96,267,Regulator-in-Training,mobilizing_03,117.67395379176753,5.0,0.8611793879587788,0.8369438262277876
96,270,Regulator-in-Training,mobilizing_03,117.49263881224849,5.0,0.9606232680104039,0.8325343076576072
96,273,Regulator-in-Training,mobilizing_03,116.50455011181101,5.0,0.9611084121212765,0.9616467022423226
96,276,Regulator-in-Training,mobilizing_03,115.01326217622535,5.0,0.9385459695723983,0.8484724750450656
96,279,Regulator-in-Training,mobilizing_03,114.97374996108685,5.0,0.8191547172415856,0.8901095213020058
96,282,Regulator-in-Training,mobilizing_03,112.73911712279732,5.0,0.8881754687049043,0.9263849871503628
96,285,Regulator-in-Training,mobilizing_03,113.01084014882659,5.0,0.8103868425985592,0.7719329605698013
96,288,Regulator-in-Training,mobilizing_03,113.60462459341085,5.0,0.9904896605624232,0.8045860251707436
96,291,Regulator-in-Training,mobilizing_03,114.86970267749895,5.0,0.8898239175021881,0.7380302787948967
96,294,Regulator-in-Training,mobilizing_03,112.49161389138013,5.0,0.8977160550538253,0.8192355900245961
96,297,Regulator-in-Training,mobilizing_03,111.67899824917141,5.0,0.9329090688977394,0.7663035331287037
96,300,Regulator-in-Training,mobilizing_03,111.22265234152769,5.0,0.9798079959128356,0.7418943528052494
96,303,Regulator-in-Training,mobilizing_03,109.14793564859887,5.0,0.8285858578243956,0.981615507007521
96,306,Regulator-in-Training,mobilizing_03,107.0498249943568,5.0,0.8426065302471435,0.9281295065369821
96,309,Regulator-in-Training,mobilizing_03,107.84343506319281,5.0,0.8611903558295626,0.8979645197734732
96,312,Regulator-in-Training,mobilizing_03,106.75301134705336,5.0,0.8053252438650592,0.8783697020590231
96,315,Regulator-in-Training,mobilizing_03,107.37407629909198,5.0,0.9943933054508565,0.8428331658878775
96,318,Regulator-in-Training,mobilizing_03,105.33259593507506,5.0,0.8625946860613121,0.8486067332838036
96,321,Regulator-in-Training,mobilizing_03,105.7463698539683,5.0,0.8044867546686837,0.7680518164164193
96,324,Regulator-in-Training,mobilizing_03,105.33559527184525,5.0,0.9377669958607348,0.751462101304931
96,327,Regulator-in-Training,mobilizing_03,105.7712405864832,5.0,0.811822460814481,0.95933736803852
96,330,Regulator-in-Training,restorative_03,109.75170578572478,2.6994824925238667,0.9404873878217178,0.8438642878063756
96,333,Regulator-in-Training,restorative_03,110.7394866203637,0.4797369316610802,0.9588368346666496,0.7168744294763598
96,336,Regulator-in-Training,restorative_03,110.88569417766648,0.1,0.8114986237362503,0.8949732700579663
96,339,Regulator-in-Training,restorative_03,110.88623923170375,0.1,0.9894736003314466,0.8038533832984308
96,342,Regulator-in-Training,restorative_03,112.6135093798707,0.1,0.8975749052695527,0.7970985968930244
96,345,Regulator-in-Training,restorative_03,113.97341298567781,0.1,0.955957207775558,0.8865875928886822
96,348,Regulator-in-Training,restorative_03,117.96458094578271,0.1,0.8098449656350376,0.9742346889025162
96,351,Regulator-in-Training,restorative_03,120.12158309652155,0.1,0.8527016763330446,0.9374668827649095
96,354,Regulator-in-Training,restorative_03,122.30096593121361,0.1,0.8204459341338582,0.7597809795695567
96,357,Regulator-in-Training,restorative_03,123.89867791475969,0.1,0.8034884680978481,0.7037123646969892
